"Company","Date","Followers"
"Skoll Foundation",2021-02-17,23931
"Analytic Partners",2021-02-17,8089
"Conning",2021-02-17,11379
"The James Irvine Foundation",2021-02-17,6719
"William and Flora Hewlett Foundation",2021-02-17,14534
"Elm Company",2021-02-17,319526
"Doris Duke Charitable Foundation",2021-02-17,2361
"The Andrew W. Mellon Foundation",2021-02-17,11407
"W.K. Kellogg Foundation",2021-02-17,34717
"Rockefeller Philanthropy Advisors",2021-02-17,20501
"G-Research",2021-02-17,20508
"Brightwater",2021-02-17,70240
"Idiro Analytics",2021-02-17,1869
"Datalytics",2021-02-17,7061
"Mango Solutions",2021-02-17,3421
"Pluralsight",2021-02-17,110278
"The Kresge Foundation",2021-02-17,22672
"The New York Community Trust",2021-02-17,1811
"Women in Technology (WIT)",2021-02-17,104484
"Cpl",2021-02-17,174492
"GlobalLogic",2021-02-17,312321
"Susquehanna International Group LLP (SIG)",2021-02-17,73257
"The Rockefeller Foundation",2021-02-17,125153
"Tableau Software",2021-02-17,599044
"Genpact",2021-02-17,1062109
"i2 Inc.",2021-02-17,956
"The Apache Software Foundation",2021-02-17,46583
"Defence Forces of Ireland",2021-02-17,3913
"WorldQuant",2021-02-17,38732
"Collibra",2021-02-17,26658
"Jump Trading LLC",2021-02-17,26777
"Qualtrics",2021-02-17,145962
"Remsoft",2021-02-17,2364
"RapidMiner",2021-02-17,12814
"Conrad N. Hilton Foundation",2021-02-17,8331
"KNIME",2021-02-17,15813
"Irish Centre for High-End Computing ICHEC",2021-02-17,787
"Udemy",2021-02-17,544588
"Pacific Whale Foundation",2021-02-17,1397
"QuantumBlack",2021-02-17,31264
"Alteryx",2021-02-17,140504
"Datahug (acquired by CallidusCloud)",2021-02-17,3157
"Stack Overflow",2021-02-17,644310
"The Analytics Institute of Ireland",2021-02-17,4559
"SilviaTerra",2021-02-17,1563
"Kaggle",2021-02-17,277953
"Institute of Mathematics and its Applications",2021-02-17,20075
"Coillte",2021-02-17,10850
"MathWorks",2021-02-17,208076
"The unbelievable Machine Company GmbH",2021-02-17,1865
"Lucid",2021-02-17,25728
"Alfred P. Sloan Foundation",2021-02-17,1710
"Bloomberg Philanthropies",2021-02-17,40037
"GitHub",2021-02-17,1782663
"Quovantis Technologies",2021-02-17,7800
"r-programming.org",2021-02-17,2260
"Jane Street",2021-02-17,65741
"CSO (Central Statistics Office Ireland)",2021-02-17,5184
"Ginkgo Management Consulting",2021-02-17,1357
"RStudio PBC",2021-02-17,63388
"Asystec Limited",2021-02-17,2121
"Tiger Analytics",2021-02-17,51614
"Irish Defence Forces",2021-02-17,9062
"WellClever",2021-02-17,123
"RegioData Research GmbH",2021-02-17,106
"Boxfish",2021-02-17,450
"General Assembly",2021-02-17,139532
"Data Ireland",2021-02-17,775
"Walton Family Foundation",2021-02-17,35009
"Coursera",2021-02-17,792770
"Economic and Social Research Institute (ESRI)",2021-02-17,7342
"DataKind",2021-02-17,11783
"Film Analytics",2021-02-17,204
"Knoldus Inc",2021-02-17,7036
"STATSports",2021-02-17,15340
"DataRobot",2021-02-17,71849
"Xava",2021-02-17,46
"Dataiku",2021-02-17,60785
"Senseforth.ai",2021-02-17,15467
"H2O.ai",2021-02-17,81521
"Falkonry",2021-02-17,2625
"Gapminder Foundation",2021-02-17,11316
"Open Data Institute",2021-02-17,8480
"KatRisk LLC",2021-02-17,1106
"Ixio Analytics",2021-02-17,602
"Royal Statistical Society",2021-02-17,6293
"Black Girls CODE",2021-02-17,22076
"FutureLearn",2021-02-17,83328
"dotConferences",2021-02-17,199
"Xanadu Consultancy",2021-02-17,2629
"ORRECO",2021-02-17,1511
"DataKind UK",2021-02-17,1746
"DataCamp",2021-02-17,204197
"Women Who Code",2021-02-17,71429
"Kitman Labs",2021-02-17,5782
"Plotly",2021-02-17,7303
"Data for Good",2021-02-17,5695
"Databricks",2021-02-17,198889
"IBM Cloud",2021-02-17,180447
"Domino Data Lab",2021-02-17,11703
"BCG Digital Ventures",2021-02-17,108598
"Aon Centre for Innovation and Analytics (ACIA)",2021-02-17,11520
"ProCogia",2021-02-17,5728
"Data Science Dojo",2021-02-17,68995
"Accenture Technology",2021-02-17,121307
"Fivetran",2021-02-17,17922
"DataIQ",2021-02-17,8385
"Data Science Institute",2021-02-17,9117
"IBM Data and AI",2021-02-17,183114
"Decision Inc.",2021-02-17,24935
"GitLab",2021-02-17,442070
"Python Software Foundation",2021-02-17,74847
"UK Statistics Authority",2021-02-17,846
"Data Science Central",2021-02-17,212845
"Noodle.ai",2021-02-17,18728
"Squarepoint Capital",2021-02-17,8237
"ADAPT Centre",2021-02-17,1921
"Data & Society Research Institute",2021-02-17,3725
"Appinventiv",2021-02-17,46330
"Gower Street Analytics",2021-02-17,1535
"Open Data Science Conference (ODSC)",2021-02-17,95137
"Julia Computing",2021-02-17,4803
"Python Ireland",2021-02-17,710
"ThinkR (FR)",2021-02-17,359
"SoloLearn",2021-02-17,57365
"Lander Analytics",2021-02-17,296
"Dataquest.io",2021-02-17,35370
"NumFOCUS",2021-02-17,1738
"Ursa Labs",2021-02-17,440
"Klue",2021-02-17,7083
"insight2impact",2021-02-17,1144
"PyData Berlin",2021-02-17,419
"Project Jupyter",2021-02-17,6150
"Data Science Academy",2021-02-17,178275
"Data For Good",2021-02-17,3703
"Twenty Billion Neurons GmbH",2021-02-17,3066
"Xuntos - Let's Get Together",2021-02-17,391
"ultimate.ai",2021-02-17,3620
"QuantStack",2021-02-17,589
"RSS Data Science Section",2021-02-17,747
"(WiMLDS) Women in Machine Learning & Data Science",2021-02-17,7728
"Exegetic Analytics",2021-02-17,187
"Alldus",2021-02-17,24349
"AI Awards Ireland",2021-02-17,1526
"Data for Good Foundation",2021-02-17,1190
"Why R?",2021-02-17,2347
"Accenture The Dock",2021-02-17,5737
"CivicDataLab",2021-02-17,1269
"Data Visualization Society",2021-02-17,72679
"Rust Programming Language",2021-02-17,2133
"Machine Learning India",2021-02-17,106014
"Irish Air Corps",2021-02-17,1041
"Data Science Council of America",2021-02-17,48393
"Obama Foundation",2021-02-17,87932
"Real Consulting Data",2021-02-17,252
"Canvas Intelligence",2021-02-17,8399
"Treemetrics Ltd",2021-02-17,760
"DeepLearning.AI",2021-02-17,358589
"Government Statistical Service",2021-02-17,4336
"Ginkgo Analytics",2021-02-17,665
"Quansight",2021-02-17,767
"Zindi",2021-02-17,6007
"Data Science for Social Good Foundation",2021-02-17,1695
"Coding Black Females",2021-02-17,3337
"OpenTeams",2021-02-17,874
"AWS Databases",2021-02-17,117167
"Jumping Rivers Ltd",2021-02-17,418
"Towards Data Science",2021-02-17,305807
"R Users Group - Ecuador",2021-02-17,124
"Anaconda Inc.",2021-02-17,21459
"Quansight Initiate",2021-02-17,86
"Tableau Software | Events and Webinars",2021-02-17,29061
"AI Inclusive",2021-02-17,1160
"MachineX Intelligence",2021-02-17,1635
"DataIQ School of Analysis",2021-02-17,122
"Women in Data",2021-02-17,12184
"ViennaR",2021-02-17,392
"ClusterAI",2021-02-17,410
"JuliaCon 2021",2021-02-17,1643
"Statistics Without Borders",2021-02-17,493
"Datalitics",2021-02-17,55
"Towards AI",2021-02-17,145502
"R Consortium",2021-02-17,140
"R posts you might have missed!",2021-02-17,6585
"UCD Netsoc – UCD's Internet and Computer Science Society",2021-02-17,253
"storytelling with data",2021-02-17,50043
"Rose Data Studio LLC",2021-02-17,90
"EuroPython",2021-02-17,197
"OpenStreetMap Ireland",2021-02-17,217
"Women in AI Ireland",2021-02-17,1906
"Sentient Projects",2021-02-17,564
"DataSoc",2021-02-17,613
"Amazon Science",2021-02-17,64579
"The R Foundation for Statistical Computing",2021-02-17,571
"DataDotOrg",2021-02-17,997
"R-Ladies Tunis",2021-02-17,571
"The Julia Language",2021-02-17,2515
"GORODATA",2021-02-17,451
"BlackTIDES",2021-02-17,159
"PyData Ireland",2021-02-17,2
"PyLadies Dublin",2021-02-17,54
"Software Insights Ireland",2021-02-17,1036
"IBM",2021-02-17,10146494
"Accenture",2021-02-17,6348376
"Tata Consultancy Services",2021-02-17,5668068
"ADAPT Centre",2021-02-17,1921
"General Assembly",2021-02-17,139532
"Dataquest.io",2021-02-17,35370
"(WiMLDS) Women in Machine Learning & Data Science",2020-10-06,6723
"(WiMLDS) Women in Machine Learning & Data Science",2020-10-13,6785
"(WiMLDS) Women in Machine Learning & Data Science",2020-10-15,6797
"(WiMLDS) Women in Machine Learning & Data Science",2020-10-20,6825
Fujitsu,2021-02-12,380892
Fugro,2021-02-12,184178
University College Dublin,2021-02-12,215961
"Fujitsu",2021-02-16,381891
"Fugro",2021-02-16,184520
"University College Dublin",2021-02-16,216380
"Oceaneering",2021-02-16,271874
"Appriss",2021-02-16,5189
"Katalyst Data Management",2021-02-16,3324
"Kadme AS - Knowledge and Data Management Expertise",2021-02-16,956
"Neuralog",2021-02-16,1002
"Subsea 7",2021-02-16,461421
"Prospect 33",2021-02-16,20585
"ATRIBS",2021-02-16,4749
"DOF Subsea",2021-02-16,132311
"Thalesians Ltd",2021-02-16,3537
"geoLOGIC systems ltd.",2021-02-16,2235
"Dubai Technologies",2021-02-16,3097
"Publicjobs.ie - Public Appointments Service",2021-02-16,76407
"TazWorks LLC",2021-02-16,652
"Kaggle",2021-02-16,277946
"gistec",2021-02-16,6963
"Appriss Insights",2021-02-16,1840
"Integra Data Systems Corp.",2021-02-16,68
"RStudio PBC",2021-02-16,63387
"Bayanat for Mapping & Surveying Services LLC",2021-02-16,7404
"Gulf Business Solutions (GBS)",2021-02-16,508
"Dubai Technology Entrepreneur Campus - Dtec",2021-02-16,4248
"Nottingham Economics & Finance Society",2021-02-16,2021
"DataCamp",2021-02-16,204188
"The Data Lab - Innovation Centre",2021-02-16,6291
"Data Science Institute",2021-02-16,9117
"Los Angeles Machine Learning Meetup",2021-02-16,10
"Python Software Foundation",2021-02-16,74840
"Data Science Society",2021-02-16,1250
"Gulf IT",2021-02-16,683
"Data Science Student Society at UCSD",2021-02-16,346
"CONNECT Centre",2021-02-16,2546
"Irish Student Consulting Group (ISCG)",2021-02-16,2280
"Julia Computing",2021-02-16,4801
"McMaster Computer Science Society",2021-02-16,76
"Python Ireland",2021-02-16,710
"UCD Investors and Entrepreneurs Society",2021-02-16,1704
"SoloLearn",2021-02-16,57354
"Cambridge University Data Science Society",2021-02-16,131
"MicroMap IT & GIS Consultancy Abu Dhabi",2021-02-16,672
"Securitec Screening Solutions Inc.",2021-02-16,297
"AI Copenhagen",2021-02-16,288
"Erde Technologies Inc.",2021-02-16,17
"DAIN Studios",2021-02-16,1406
"Data Science Indonesia",2021-02-16,3728
"Machine Learning Mastery",2021-02-16,165607
"Imperial College Data Science Society",2021-02-16,437
"GULF TRAINING AND CONSULTATION CENTER",2021-02-16,133
"SuperDataScience",2021-02-16,61748
"Nordic.AI",2021-02-16,480
"Ryerson University Data Science Society",2021-02-16,151
"Nième Conseil",2021-02-16,182
"Data Science Ghent",2021-02-16,235
"University of Bristol Computer Science Society",2021-02-16,105
"Queen Mary Electronic Engineering & Computer Science Society",2021-02-16,36
"OpenDataScience [ods.ai]",2021-02-16,5760
"Big Data and Artificial Intelligence Club",2021-02-16,172
"vGIS",2021-02-16,6456
"Data Science Portugal",2021-02-16,5947
"Western Computer Science Undergraduate Society",2021-02-16,50
"SwissAI",2021-02-16,339
"Ankara University Computer Society",2021-02-16,61
"UBC Computer Science Student Society",2021-02-16,123
"Aalto Artificial Intelligence Society",2021-02-16,32
"SAIS Sheffield Artificial Intelligence Society",2021-02-16,32
"UCD I&E Student Managed Fund",2021-02-16,549
"Data Science Research Perú",2021-02-16,4790
"Finance Society at the University of Connecticut",2021-02-16,212
"Dalhousie Computer Science Society",2021-02-16,41
"Machine Learning at Berkeley",2021-02-16,2050
"UoM AI and Machine Learning Society",2021-02-16,51
"Data Science & Artificial Intelligence/AI South East London",2021-02-16,62
"Artificial Intelligence Hong Kong",2021-02-16,1969
"Hong Kong Data Science Society",2021-02-16,183
"Beacon IT Solutions Abu Dhabi",2021-02-16,55
"LSESU Machine Learning Society",2021-02-16,79
"Kharagpur Data Analytics Group",2021-02-16,236
"Data Visualization Society",2021-02-16,72669
"Cologne AI and Machine Learning Meetup",2021-02-16,157
"Computer Science Society (CSS) - University of Birmingham",2021-02-16,130
"Machine Learning India",2021-02-16,106006
"Lancaster University Computer Science Society",2021-02-16,44
"Hong Kong Machine Learning",2021-02-16,2116
"MLT",2021-02-16,6573
"Machine Learning Society at MIM UW",2021-02-16,103
"Dublin University Computer Science Society",2021-02-16,18
"SeismicZone",2021-02-16,374
"Appriss Health",2021-02-16,1121
"McMaster Computer Science Society",2021-02-16,80
"Machine Learning Society",2021-02-16,18933
"Data Istanbul",2021-02-16,3977
"Data Science Student Society at UJ",2021-02-16,69
"UNSW Computer Science and Engineering Society (CSESoc)",2021-02-16,724
"UNSW Data Science Society (DataSoc)",2021-02-16,439
"Leeds Data Science Society",2021-02-16,244
"DeepLearning.AI",2021-02-16,358529
"Data Science Society at Berkeley",2021-02-16,548
"UCL Data Science Society",2021-02-16,745
"McMaster Artificial Intelligence Society",2021-02-16,628
"CSUDH Finance Student Society",2021-02-16,52
"Data Science Research Arab Team",2021-02-16,90
"Columbia Data Science Society",2021-02-16,359
"Neptune Energy",2021-02-16,41443
"Sydney Machine Learning Group",2021-02-16,145
"meetup.ai",2021-02-16,292
"ICL Machine Learning Society",2021-02-16,75
"ITU Data Science Society ",2021-02-16,759
"Data Science Nigeria",2021-02-16,3113
"JerusML",2021-02-16,279
"Otago Computer Science Society",2021-02-16,16
"Integra Data and Analytic Solutions",2021-02-16,1249
"Data Lille",2021-02-16,672
"LSESU Data Science Society",2021-02-16,5
"Sheffield Women in Computer Science Society",2021-02-16,40
"Carleton Artificial Intelligence Society",2021-02-16,211
"AUB Computer Science Students Society",2021-02-16,84
"Data Science and Ai Association of Australia | DSAi",2021-02-16,3000
"Data Science Club of UWA",2021-02-16,185
"Alice Insights Inc.",2021-02-16,211
"Data Science Club at UTDallas",2021-02-16,956
"Towards Data Science",2021-02-16,305739
"Toronto Machine Learning Society (TMLS)",2021-02-16,5768
"Silo AI",2021-02-16,4195
"Appriss VINE",2021-02-16,907
"Warwick Data Science Society ",2021-02-16,493
"Data Science Milan",2021-02-16,685
"The Data Pub",2021-02-16,1294
"Machine Learning & Data Science Meetup Roma",2021-02-16,149
"Data Science Society",2021-02-16,144
"USC Center for AI in Society's Student Branch (CAIS++)",2021-02-16,126
"Artificial Intelligence & Robotics Society University of Portsmouth",2021-02-16,75
"Machine Learning",2021-02-16,100996
"The Machine Learning Institute Certificate in Finance (MLI)",2021-02-16,515
"Artificial Intelligence in Medicine Student Society (AIMSS)",2021-02-16,67
"Meetup Machine Learning Québec",2021-02-16,44
"The Data Science & Statistics Society",2021-02-16,61
"Machine Learning in Healthcare",2021-02-16,320
"Bristol Data Science Society",2021-02-16,80
"University Of Sheffield Computer Science Society",2021-02-16,17
"DUBAI TECH",2021-02-16,13
"Monash Data Science Society",2021-02-16,149
"Data Residents",2021-02-16,46
"Toronto Machine Learning Meetup",2021-02-16,137
"JuliaCon 2021",2021-02-16,1642
"SFI Centre for Research Training in Artificial Intelligence ",2021-02-16,143
"AI Hack 2021",2021-02-16,82
"Buffalo State Data Science & Analytics (DSA)",2021-02-16,221
"Data Science and AI Society - UTS",2021-02-16,86
"UCD Netsoc – UCD's Internet and Computer Science Society",2021-02-16,253
"KCL Data Science Society",2021-02-16,39
"Erlangen Artificial Intelligence & Machine Learning Meetup",2021-02-16,354
"UCSD Computer Science & Engineering Society",2021-02-16,91
"City Data Science Society",2021-02-16,95
"Machine Learning Porto Alegre",2021-02-16,347
"Baruch Data Science & Analytics Society",2021-02-16,252
"Capital Quant Agency",2021-02-16,439
"MLOps Community",2021-02-16,1192
"Hertie School Data Science Society",2021-02-16,18
"Paris Machine Learning Meetup",2021-02-16,107
"Data Science Meetup",2021-02-16,95
"DataMuni",2021-02-16,390
"Machine Learning and Data Analytics Lab at NTU EEE",2021-02-16,1144
"Riga Data Science Club",2021-02-16,1042
"MLOps",2021-02-16,195
"DataSoc",2021-02-16,612
"LUMS Data Science Society",2021-02-16,398
"The Julia Language",2021-02-16,2509
"MUDSS Data Science Society",2021-02-16,14
"useR! - The R User Conference",2021-02-16,576
"Exeter Artificial Intelligence and Data Science Society (X-AI)",2021-02-16,17
